CustomerID;Gender;Age;Annual Income ($);Spending Score (1-5);Profession;Work Experience;Family Size
5966;Male;24;80000;3;Artist;10;1
5967;Female;47;2000;3;Artist;0;1
5968;Female;27;67000;3;Artist;0;2
5969;Male;48;58000;3;Doctor;1;2
5970;Male;20;80000;3;Engineer;3;3
5971;Female;23;65000;3;Artist;0;4
5972;Female;49;4000;3;Executive;1;7
5973;Male;67;98000;3;Artist;0;3
5974;Male;26;52000;3;Executive;0;5
5975;Male;49;86000;3;Healthcare;10;2
5976;Female;21;82000;3;Doctor;1;2
5977;Female;66;43000;3;Homemaker;3;2
5978;Male;54;78000;3;Lawyer;1;1
5979;Male;68;13000;3;Healthcare;6;5
5980;Male;66;13000;3;Healthcare;9;3
5981;Male;65;34000;3;Entertainment;4;4
5982;Female;19;25000;3;Artist;0;1
5983;Female;38;71000;3;Doctor;1;5
5984;Male;19;2000;3;Artist;1;1
5985;Female;18;97000;3;Executive;0;3
5986;Female;19;51000;3;Executive;8;4
5987;Female;63;9000;3;Lawyer;1;1
5988;Female;49;79000;3;Artist;0;2
5989;Female;51;84000;3;Lawyer;2;7
5990;Female;50;87000;3;Artist;1;2
5991;Male;27;36000;3;Executive;0;3
5992;Female;38;50000;3;Executive;1;4
5993;Female;40;97000;3;Engineer;9;4
5994;Female;28;62000;3;Doctor;5;3
5995;Female;62;63000;3;Entertainment;0;2
5996;Female;63;10000;3;Healthcare;8;3
5997;Male;79;20000;3;Doctor;6;2
5998;Female;95;72000;3;Engineer;4;2
5999;Male;43;33000;3;Artist;4;3
6000;Female;40;83000;3;Homemaker;4;1
6001;Female;6;93000;3;Lawyer;8;2
6002;Female;4;84000;3;Artist;9;1
6003;Female;77;47000;3;Artist;0;6
6004;Male;59;85000;3;Lawyer;4;2
6005;Female;37;18000;3;Artist;1;2
6006;Female;52;43000;3;Artist;1;3
6007;Male;86;59000;3;Artist;0;1
6008;Female;73;31000;3;Healthcare;1;2
6009;Female;93;19000;3;Engineer;1;3
6010;Female;66;69000;3;Executive;9;3
6011;Male;62;87000;3;Doctor;6;2
6012;Male;66;182937;3;Marketing;8;1
6013;Female;27;68272;3;Healthcare;8;4
6014;Female;91;102861;3;Artist;4;1
6015;Female;37;92313;3;Healthcare;1;5
6016;Female;67;116126;3;Entertainment;10;2
6017;Female;76;68292;3;Artist;8;2
6018;Female;99;184426;3;Artist;9;1
6019;Male;20;184324;3;Marketing;13;5
6020;Female;37;148544;3;Entertainment;1;2
6021;Female;72;98168;3;Entertainment;1;2
6022;Male;85;140478;3;Doctor;6;4
6023;Female;73;165734;3;Entertainment;0;1
6024;Female;10;184522;3;Artist;0;2
6025;Male;78;184736;3;Lawyer;13;1
6026;Female;8;119104;3;Entertainment;14;3
6027;Male;13;178989;3;Doctor;14;3
6028;Male;79;166335;3;Engineer;5;5
6029;Male;80;59099;3;Marketing;1;7
6030;Female;78;166492;3;Homemaker;9;7
6031;Male;31;158479;3;Doctor;1;5
6032;Female;24;78223;3;Lawyer;0;1
6033;Male;3;133602;3;Artist;1;1
6034;Male;11;88452;3;Healthcare;8;6
6035;Male;74;128266;3;Engineer;7;4
6036;Female;48;123234;3;Lawyer;10;7
6037;Male;84;53500;3;Marketing;3;4
6038;Female;47;124072;3;Lawyer;0;7
6039;Male;56;53231;3;Marketing;0;5
6040;Female;70;111760;3;Executive;12;5
6041;Male;86;98463;3;Homemaker;10;5
6042;Male;97;104582;3;Healthcare;8;2
6043;Female;28;79968;3;Lawyer;9;2
6044;Male;32;104824;3;Artist;0;7
6045;Female;34;154888;3;Healthcare;9;6
6046;Male;22;58283;3;Homemaker;2;4
6047;Female;34;135115;3;Entertainment;1;7
6048;Male;95;121725;3;Lawyer;12;3
6049;Female;17;167060;3;Artist;1;5
6050;Female;41;161896;3;Entertainment;1;3
6051;Female;66;134677;3;Healthcare;15;5
6052;Female;47;104834;3;Artist;0;7
6053;Female;11;162287;3;Engineer;3;2
6054;Female;68;171761;3;Doctor;1;6
6055;Male;56;162921;3;Executive;0;4
6056;Female;96;186882;3;Entertainment;1;7
6057;Female;7;148607;3;Homemaker;1;7
6058;Female;69;123925;3;Artist;1;7
6059;Female;34;58979;3;Entertainment;9;5
6060;Male;83;135268;3;Lawyer;4;5
6061;Female;71;177359;3;Doctor;6;2
6062;Male;42;149936;3;Artist;15;3
6063;Female;49;83788;3;Doctor;15;1
6064;Female;15;58639;3;Entertainment;5;7
6065;Male;91;97879;3;Entertainment;15;7
6066;Female;96;145457;3;Executive;2;1
6067;Female;55;165501;3;Artist;10;4
6068;Male;58;123083;3;Entertainment;6;5
6069;Male;79;86235;3;Artist;0;2
6070;Female;91;82535;3;Healthcare;0;1
6071;Male;63;113605;3;Artist;3;3
6072;Female;61;143180;3;Artist;0;5
6073;Female;67;160945;3;Healthcare;0;5
6074;Female;36;166007;3;Doctor;1;4
6075;Male;49;106633;3;Artist;0;3
6076;Male;49;81084;3;Executive;6;5
6077;Male;53;148759;3;Doctor;7;7
6078;Male;15;157278;3;Artist;0;6
6079;Female;93;93991;3;Artist;1;3
6080;Female;65;58318;3;Doctor;1;1
6081;Male;71;84622;3;Doctor;0;6
6082;Male;1;92674;3;Artist;8;4
6083;Male;96;136265;3;Artist;12;5
6084;Female;52;109425;3;Engineer;0;1
6085;Female;3;126015;3;Healthcare;0;1
6086;Male;42;60982;3;Healthcare;0;5
6087;Male;22;114011;3;Lawyer;5;7
6088;Female;60;186069;3;Marketing;1;2
6089;Male;83;73410;3;Entertainment;8;5
6090;Female;71;64310;3;Marketing;2;1
6091;Male;36;173807;3;Artist;0;2
6092;Female;41;118122;3;Entertainment;0;6
6093;Female;33;189630;3;Executive;5;5
6094;Male;19;101799;3;Engineer;1;1
6095;Female;91;162465;3;Engineer;9;3
6096;Female;43;53832;3;Entertainment;4;1
6097;Female;30;140190;3;Engineer;1;4
6098;Male;37;149103;3;Healthcare;10;1
6099;Female;14;50396;3;Lawyer;0;6
6100;Female;17;63557;3;Marketing;1;1
6101;Female;98;87878;3;Artist;1;6
6102;Male;3;55634;3;Engineer;8;3
6103;Female;4;106816;3;Artist;7;5
6104;Male;56;104600;3;Entertainment;6;3
6105;Male;91;50250;3;Artist;0;2
6106;Male;94;188107;3;Engineer;10;2
6107;Female;95;117763;3;Artist;1;2
6108;Male;70;152069;3;Entertainment;4;4
6109;Female;61;140516;3;Artist;0;3
6110;Female;61;163509;3;Healthcare;0;4
6111;Female;72;75884;3;Executive;0;7
6112;Female;89;157759;3;Artist;1;6
6113;Female;37;184813;3;Executive;0;2
6114;Male;59;187253;3;Executive;8;7
6115;Male;85;150765;3;Homemaker;8;2
6116;Female;19;117477;3;Healthcare;6;7
6117;Female;60;169346;3;Healthcare;7;2
6118;Female;4;75853;3;Homemaker;4;5
6119;Male;7;119362;3;Engineer;8;1
6120;Female;3;147548;3;Executive;4;5
6121;Male;63;85351;3;Healthcare;0;2
6122;Male;76;90082;3;Healthcare;1;6
6123;Female;62;185388;3;Healthcare;0;2
6124;Female;38;176551;3;Healthcare;8;1
6125;Male;2;164248;3;Entertainment;9;3
6126;Female;0;121926;3;Lawyer;7;1
6127;Female;11;143047;3;Executive;1;3
6128;Male;85;142723;3;Engineer;0;6
6129;Female;64;153607;3;Healthcare;1;4
6130;Female;93;73642;3;Marketing;0;3
6131;Female;12;170319;3;Artist;8;7
6132;Male;90;58289;3;Artist;5;6
6133;Female;82;146118;3;Marketing;8;7
6134;Male;97;175996;3;Entertainment;10;4
6135;Male;25;128258;3;Executive;0;2
6136;Female;58;135705;3;Engineer;8;7
6137;Female;93;88192;3;Marketing;10;2
6138;Male;3;144103;3;Healthcare;8;7
6139;Female;47;157661;3;Healthcare;6;6
6140;Male;16;172601;3;Marketing;4;6
6141;Female;19;120215;3;Homemaker;7;2
6142;Male;76;111717;3;Healthcare;1;2
6143;Female;14;153842;3;Artist;1;3
6144;Male;82;114776;3;Entertainment;10;3
6145;Female;29;80098;3;Lawyer;10;6
6146;Female;64;157207;3;Healthcare;0;4
6147;Female;55;90558;3;Healthcare;8;2
6148;Female;81;111174;3;Entertainment;9;6
6149;Female;97;168898;3;Homemaker;8;7
6150;Male;89;130431;3;Healthcare;6;3
6151;Male;59;161091;3;Engineer;9;1
6152;Male;32;186897;3;Healthcare;1;7
6153;Female;98;109061;3;Engineer;6;1
6154;Female;59;108675;3;Artist;4;5
6155;Female;12;87365;3;Marketing;1;2
6156;Male;39;140099;3;Lawyer;0;7
6157;Male;36;55109;3;Artist;8;3
6158;Female;12;67613;3;Entertainment;1;2
6159;Female;60;185306;3;Entertainment;0;2
6160;Female;92;114571;3;Executive;1;3
6161;Female;50;69814;3;Artist;9;2
6162;Male;33;158335;3;Healthcare;2;5
6163;Male;8;74253;3;Lawyer;1;6
6164;Male;67;119625;3;Healthcare;4;4
6165;Male;83;87529;3;Artist;9;7
6166;Male;14;164659;3;Entertainment;1;6
6167;Male;88;83535;3;Artist;1;5
6168;Female;1;150174;3;Artist;2;2
6169;Female;45;55472;3;Healthcare;1;3
6170;Male;93;88811;3;Engineer;0;4
6171;Female;35;165772;3;Healthcare;1;4
6172;Male;37;99872;3;Entertainment;11;3
6173;Female;46;171921;3;Artist;1;6
6174;Female;78;64057;3;Doctor;0;3
6175;Female;22;163585;3;Artist;9;5
6176;Female;50;181270;3;Artist;1;1
6177;Male;8;104953;3;Doctor;1;6
6178;Male;63;131122;3;Artist;9;6
6179;Male;45;73892;3;Doctor;1;4
6180;Female;30;78821;3;Lawyer;1;4
6181;Male;28;130267;3;Engineer;8;4
6182;Male;87;141383;3;Lawyer;7;5
6183;Female;33;67874;3;Artist;0;2
6184;Female;53;135341;3;Healthcare;10;2
6185;Female;47;129019;3;Healthcare;0;3
6186;Male;53;107879;3;Doctor;1;6
6187;Male;89;63379;3;Artist;12;7
6188;Female;27;156258;3;Entertainment;0;4
6189;Male;70;67874;3;Entertainment;9;3
6190;Female;86;159964;3;Engineer;5;6
6191;Female;99;103706;3;Entertainment;1;2
6192;Female;65;90414;3;Artist;1;5
6193;Female;30;139758;3;Lawyer;0;6
6194;Female;96;91226;3;Healthcare;0;5
6195;Male;56;119296;3;Engineer;0;7
6196;Female;30;126306;3;Artist;0;1
6197;Male;13;100647;3;Executive;1;3
6198;Female;2;105391;3;Executive;1;7
6199;Female;78;175179;3;Executive;9;4
6200;Female;25;156793;3;Marketing;2;4
6201;Female;74;56848;3;Artist;5;1
6202;Male;8;148450;3;Healthcare;0;6
6203;Female;36;109895;3;Healthcare;5;2
6204;Female;57;73845;3;Artist;1;7
6205;Male;92;89531;3;Healthcare;6;2
6206;Male;62;144242;3;Entertainment;1;4
6207;Female;57;143021;3;Executive;5;4
6208;Female;13;104512;3;Marketing;9;3
6209;Male;63;147278;3;Lawyer;0;4
6210;Female;89;151176;3;Healthcare;1;2
6211;Female;21;136747;3;Healthcare;1;1
6212;Female;74;76149;3;Artist;9;6
6213;Female;44;185550;3;Artist;0;1
6214;Female;80;90142;3;Lawyer;1;2
6215;Male;95;178228;3;Engineer;1;2
6216;Female;55;71322;3;Entertainment;1;6
6217;Female;93;62590;3;Artist;9;6
6218;Female;10;143313;3;Doctor;4;7
6219;Male;82;139008;3;Artist;1;4
6220;Male;83;126669;3;Artist;1;6
6221;Male;1;79800;3;Artist;0;1
6222;Female;32;110846;3;Artist;0;2
6223;Female;93;151468;3;Artist;1;5
6224;Male;1;182927;3;Healthcare;1;1
6225;Female;62;175534;3;Artist;1;6
6226;Male;22;126543;3;Homemaker;0;3
6227;Female;87;177260;3;Entertainment;14;2
6228;Male;44;156823;3;Healthcare;9;5
6229;Female;27;183201;3;Engineer;8;6
6230;Female;95;84925;3;Artist;4;6
6231;Male;89;69719;3;Artist;9;2
6232;Male;41;156014;3;Doctor;14;5
6233;Female;3;167226;3;Homemaker;3;1
6234;Female;58;78795;3;Engineer;0;6
6235;Female;5;133400;3;Engineer;0;6
6236;Female;25;163966;3;Lawyer;1;5
6237;Female;46;127911;3;Homemaker;9;2
6238;Male;63;77440;3;Lawyer;0;5
6239;Female;24;86119;3;Artist;1;6
6240;Female;5;100056;3;Entertainment;1;3
6241;Male;7;66686;3;Artist;8;7
6242;Female;71;74696;3;Doctor;1;6
6243;Male;23;65641;3;Entertainment;4;5
6244;Male;11;166361;3;Engineer;6;4
6245;Male;2;175208;3;Executive;8;4
6246;Female;35;97721;3;Engineer;0;7
6247;Female;75;86297;3;Executive;9;4
6248;Female;40;116001;3;Engineer;1;4
6249;Male;34;76979;3;Lawyer;1;3
6250;Male;81;50798;3;Artist;10;5
6251;Female;61;146350;3;Artist;1;3
6252;Female;83;187643;3;Artist;1;1
6253;Male;97;128723;3;Artist;4;5
6254;Male;18;77873;3;Executive;6;5
6255;Male;50;168898;3;Artist;9;7
6256;Male;69;185067;3;Lawyer;5;4
6257;Female;82;82060;3;Healthcare;7;1
6258;Female;97;133614;3;Artist;7;4
6259;Female;23;127971;3;Artist;1;5
6260;Male;73;93786;3;Entertainment;3;1
6261;Male;36;75178;3;Entertainment;1;7
6262;Female;83;52590;3;Healthcare;0;4
6263;Male;96;67799;3;Entertainment;1;6
6264;Female;50;117076;3;Doctor;1;2
6265;Male;97;148493;3;Doctor;4;7
6266;Female;11;147258;3;Lawyer;10;2
6267;Male;73;173466;3;Entertainment;10;5
6268;Female;82;62951;3;Lawyer;8;2
6269;Female;13;140673;3;Artist;6;7
6270;Female;77;147306;3;Healthcare;6;6
6271;Male;5;112884;3;Healthcare;0;6
6272;Female;47;121267;3;Engineer;1;1
6273;Female;34;105448;3;Artist;0;5
6274;Female;91;53788;3;Doctor;0;2
6275;Female;62;106982;3;Entertainment;1;7
6276;Female;12;98532;3;Doctor;0;6
6277;Male;73;154837;3;Executive;8;4
6278;Female;53;145678;3;Executive;0;1
6279;Female;50;136660;3;Entertainment;1;3
6280;Male;29;145934;3;Marketing;10;2
6281;Female;54;119223;3;Lawyer;10;7
6282;Female;14;76001;3;Artist;7;3
6283;Male;74;51260;3;Entertainment;5;5
6284;Male;21;159572;3;Healthcare;5;5
6285;Female;49;176954;3;Artist;5;6
6286;Female;55;123045;3;Engineer;7;3
6287;Female;25;173043;3;Artist;8;6
6288;Female;97;125731;3;Artist;6;4
6289;Female;7;135773;3;Artist;9;5
6290;Male;54;136417;3;Healthcare;9;6
6291;Female;84;143567;3;Artist;7;2
6292;Female;49;85374;3;Artist;8;5
6293;Female;94;183643;3;Artist;5;5
6294;Female;72;63128;3;Engineer;8;7
6295;Female;97;170133;3;Engineer;5;5
6296;Female;25;165978;3;Artist;7;3
6297;Male;94;119189;3;Artist;9;3
6298;Female;48;157003;3;Engineer;5;4
6299;Male;33;157358;3;Healthcare;7;4
6300;Male;38;174594;3;Executive;8;2
6301;Female;30;73107;3;Artist;9;1
6302;Female;87;95853;3;Healthcare;9;1
6303;Male;26;144832;3;Artist;5;3
6304;Male;29;132297;3;Entertainment;8;1
6305;Female;7;170345;3;Executive;9;5
6306;Female;13;129659;3;Entertainment;6;7
6307;Female;4;181471;3;Healthcare;10;4
6308;Female;42;152547;3;Artist;7;4
6309;Female;60;99222;3;Artist;1;6
6310;Female;79;119435;3;Entertainment;0;7
6311;Female;34;100621;3;Healthcare;1;1
6312;Male;10;116521;3;Doctor;0;2
6313;Male;96;172039;3;Lawyer;0;6
6314;Male;88;92247;3;Marketing;0;6
6315;Female;0;94014;3;Engineer;9;5
6316;Male;6;169299;3;Marketing;1;5
6317;Male;2;119097;3;Healthcare;0;7
6318;Male;37;87764;3;Engineer;9;7
6319;Female;41;102543;3;Artist;7;3
6320;Female;96;102788;3;Artist;0;1
6321;Female;96;124550;3;Marketing;0;3
6322;Male;6;107117;3;Artist;1;3
6323;Male;33;109223;3;Engineer;1;5
6324;Male;72;143169;3;Engineer;0;4
6325;Female;19;181795;3;Healthcare;3;5
6326;Female;48;186445;3;Engineer;0;1
6327;Male;44;145520;3;Homemaker;1;7
6328;Female;79;178576;3;Executive;5;5
6329;Female;42;72415;3;Marketing;0;5
6330;Male;8;144830;3;Artist;0;1
6331;Female;14;177701;3;Entertainment;0;6
6332;Female;53;146877;3;Healthcare;4;3
6333;Female;94;86172;3;Artist;4;4
6334;Male;64;130055;3;Healthcare;2;1
6335;Male;99;162762;3;Healthcare;1;1
6336;Female;66;99902;3;Engineer;10;2
6337;Female;1;165711;3;Artist;1;2
6338;Male;73;97455;3;Doctor;6;4
6339;Female;34;93866;3;Entertainment;9;2
6340;Female;23;186723;3;Entertainment;8;5
6341;Female;47;69024;3;Healthcare;4;5
6342;Male;81;171194;3;Artist;0;5
6343;Male;96;97705;3;Homemaker;8;2
6344;Male;24;119238;3;Artist;1;3
6345;Male;67;89366;3;Healthcare;9;3
6346;Female;55;95975;3;Executive;0;1
6347;Female;52;165573;3;Healthcare;0;7
6348;Male;83;180887;3;Entertainment;1;1
6349;Female;90;113460;3;Lawyer;1;7
6350;Female;57;163473;3;Artist;0;1
6351;Male;83;89819;3;Artist;4;2
6352;Female;88;104098;3;Healthcare;1;6
6353;Female;13;60771;3;Entertainment;1;7
6354;Male;33;76654;3;Artist;4;1
6355;Male;65;186673;3;Doctor;1;1
6356;Male;44;182748;3;Engineer;1;7
6357;Female;52;163612;3;Executive;0;5
6358;Male;62;185257;3;Artist;1;4
6359;Male;15;164520;3;Artist;1;7
6360;Female;65;92135;3;Homemaker;6;4
6361;Male;94;127927;3;Doctor;0;4
6362;Male;49;91290;3;Healthcare;7;7
6363;Female;6;122961;3;Doctor;8;2
6364;Male;81;141471;3;Artist;8;6
6365;Male;62;182631;3;Artist;5;3
6366;Female;32;181703;3;Lawyer;6;2
6367;Female;63;176783;3;Doctor;9;4
6368;Female;82;111077;3;Artist;9;7
6369;Female;99;84167;3;Artist;10;7
6370;Female;54;184815;3;Lawyer;6;3
6371;Male;56;131911;3;Healthcare;7;7
6372;Female;4;170403;3;Artist;4;5
6373;Female;58;51416;3;Doctor;7;5
6374;Male;17;125471;3;Engineer;7;1
6375;Male;76;82315;3;Engineer;6;1
6376;Male;80;93253;3;Artist;4;5
6377;Female;89;114858;3;Artist;10;1
6378;Female;5;126263;3;Marketing;6;3
6379;Female;79;123064;3;Artist;10;4
6380;Female;31;181773;3;Healthcare;8;1
6381;Female;68;91609;3;Entertainment;8;1
6382;Male;33;149609;3;Executive;9;2
6383;Male;43;50418;3;Healthcare;5;1
6384;Female;81;105255;3;Executive;8;3
6385;Female;68;85540;3;Homemaker;9;1
6386;Female;43;73915;3;Artist;11;2
6387;Female;20;113217;3;Lawyer;9;1
6388;Female;71;60209;3;Artist;1;3
6389;Female;52;133252;3;Artist;1;1
6390;Female;78;70689;3;Artist;1;4
6391;Male;64;55011;3;Artist;1;7
6392;Male;22;184443;3;Executive;3;7
6393;Male;62;186157;3;Healthcare;1;1
6394;Female;37;169381;3;Entertainment;0;4
6395;Male;68;110195;3;Homemaker;9;2
6396;Male;68;51468;3;Artist;0;3
6397;Female;73;180437;3;Entertainment;1;5
6398;Male;75;132993;3;Entertainment;8;2
6399;Male;88;138482;3;Marketing;8;4
6400;Male;94;112426;3;Engineer;9;6
6401;Female;52;164038;3;Doctor;5;4
6402;Male;4;180324;3;Artist;9;2
6403;Female;8;59116;3;Artist;10;6
6404;Female;18;134752;3;Engineer;6;5
6405;Male;46;137973;3;Healthcare;7;7
6406;Female;0;105935;3;Doctor;4;5
6407;Male;72;182317;3;Healthcare;8;6
6408;Female;87;128153;3;Artist;7;6
6409;Male;64;142612;3;Doctor;4;6
6410;Male;76;132537;3;Doctor;5;3
6411;Female;76;146308;3;Artist;5;1
6412;Female;55;66728;3;Healthcare;10;5
6413;Male;96;126225;3;Engineer;7;4
6414;Female;48;131656;3;Lawyer;9;6
6415;Female;70;108544;3;Entertainment;4;5
6416;Female;52;106530;3;Engineer;7;2
6417;Male;70;124359;3;Homemaker;7;7
6418;Male;31;67894;3;Doctor;9;1
6419;Female;14;153145;3;Healthcare;8;6
6420;Female;41;128960;3;Executive;9;4
6421;Female;52;55395;3;Marketing;10;1
6422;Female;2;153622;3;Lawyer;6;6
6423;Male;27;74050;3;Entertainment;8;1
6424;Female;47;75293;3;Doctor;6;7
6425;Female;71;184387;3;Artist;8;7
6426;Male;90;110610;3;Entertainment;5;2
6427;Female;31;38000;3;Entertainment;2;6
6428;Male;64;97000;3;Engineer;0;3
6429;Female;50;52000;3;Artist;0;4
6430;Female;27;71000;3;Healthcare;12;1
6431;Female;29;78000;3;Healthcare;0;4
6432;Female;31;25000;3;Engineer;1;1
6433;Female;49;88000;3;Artist;1;2
6434;Female;31;74000;3;Artist;1;1
6435;Female;50;18000;3;Marketing;1;1
6436;Male;47;95000;3;Artist;14;2
6437;Female;51;71000;3;Healthcare;9;4
6438;Male;69;8000;3;Doctor;8;2
6439;Female;27;57000;3;Artist;1;3
6440;Male;53;89000;3;Lawyer;1;6
6441;Male;70;84000;3;Artist;0;2
6442;Male;19;50000;3;Artist;9;2
6443;Female;67;50000;3;Lawyer;0;3
6444;Female;54;48000;3;Lawyer;1;2
6445;Male;63;63000;3;Lawyer;7;2
6446;Male;18;9000;3;Entertainment;0;2
6447;Female;43;3000;3;Doctor;0;2
6448;Female;68;82000;3;Artist;8;4
6449;Male;19;81000;3;Artist;0;4
6450;Female;32;97000;3;Homemaker;2;2
6451;Male;70;91000;3;Healthcare;8;2
6452;Female;47;9000;3;Entertainment;8;2
6453;Female;60;44000;3;Artist;0;5
6454;Female;60;10000;3;Healthcare;8;4
6455;Male;59;89000;3;Artist;0;4
6456;Male;26;49000;3;Homemaker;0;3
6457;Female;45;67000;3;Doctor;0;2
6458;Male;40;99000;3;Artist;4;3
6459;Female;23;97000;3;Engineer;2;2
6460;Female;49;98000;3;Doctor;1;1
6461;Male;57;52000;3;Healthcare;0;4
6462;Male;38;61000;3;Healthcare;6;3
6463;Male;67;120000;3;Artist;8;1
6464;Female;46;34000;3;Entertainment;8;4
6465;Female;21;24000;3;Marketing;1;3
6466;Male;48;31000;3;Healthcare;7;5
6467;Female;55;11000;3;Artist;0;3
6468;Female;22;55000;3;Artist;5;2
6469;Female;50;56000;3;Doctor;0;2
6470;Female;68;46000;3;Entertainment;0;3
6471;Male;18;36000;3;Artist;1;4
6472;Male;48;88000;3;Artist;1;2
6473;Female;40;31000;3;Entertainment;1;2
6474;Female;32;24000;3;Artist;0;1
6475;Male;24;80000;3;Artist;10;1
6476;Female;47;2000;3;Artist;0;1
6477;Female;27;67000;3;Artist;0;2
6478;Male;48;58000;3;Doctor;1;2
6479;Male;20;80000;3;Engineer;3;3
6480;Female;23;65000;3;Artist;0;4
6481;Female;49;4000;3;Executive;1;7
6482;Male;67;98000;3;Artist;0;3
6483;Male;26;52000;3;Executive;0;5
6484;Male;49;86000;3;Healthcare;10;2
6485;Female;21;82000;3;Doctor;1;2
6486;Female;66;43000;3;Homemaker;3;2
6487;Male;54;78000;3;Lawyer;1;1
6488;Male;68;13000;3;Healthcare;6;5
6489;Male;66;13000;3;Healthcare;9;3
6490;Male;65;34000;3;Entertainment;4;4
6491;Female;19;25000;3;Artist;0;1
6492;Female;38;71000;3;Doctor;1;5
6493;Male;19;2000;3;Artist;1;1
6494;Female;18;97000;3;Executive;0;3
6495;Female;19;51000;3;Executive;8;4
6496;Female;63;9000;3;Lawyer;1;1
6497;Female;49;79000;3;Artist;0;2
6498;Female;51;84000;3;Doctor;2;7
6499;Female;50;87000;3;Artist;1;2
6500;Male;27;36000;3;Executive;0;3
6501;Female;38;50000;3;Executive;1;4
6502;Female;40;97000;3;Engineer;9;4
6503;Female;28;62000;3;Doctor;5;3
6504;Female;62;63000;3;Entertainment;0;2
6505;Female;63;10000;3;Healthcare;8;3
6506;Male;79;20000;3;Doctor;6;2
6507;Female;95;72000;3;Engineer;4;2
6508;Male;43;33000;3;Artist;4;3
6509;Female;40;83000;3;Homemaker;4;1
6510;Female;6;93000;3;Lawyer;8;2
6511;Female;4;84000;3;Artist;9;1
6512;Female;77;47000;3;Artist;0;6
6513;Male;59;85000;3;Lawyer;4;2
6514;Female;37;18000;3;Artist;1;2
6515;Female;52;43000;3;Artist;1;3
6516;Male;86;59000;3;Artist;0;1
6517;Female;73;31000;3;Healthcare;1;2
6518;Female;93;19000;3;Engineer;1;3
6519;Female;66;69000;3;Executive;9;3
6520;Male;62;87000;3;Doctor;6;2
6521;Male;66;182937;3;Marketing;8;1
6522;Female;27;68272;3;Healthcare;8;4
6523;Female;91;102861;3;Artist;4;1
6524;Female;37;92313;3;Healthcare;1;5
6525;Female;67;116126;3;Entertainment;10;2
6526;Female;76;68292;3;Artist;8;2
6527;Female;99;184426;3;Artist;9;1
6528;Male;20;184324;3;Marketing;13;5
6529;Female;37;148544;3;Entertainment;1;2
6530;Female;72;98168;3;Entertainment;1;2
6531;Male;85;140478;3;Doctor;6;4
6532;Female;73;165734;3;Entertainment;0;1
6533;Female;10;184522;3;Artist;0;2
6534;Male;78;184736;3;Lawyer;13;1
6535;Female;8;119104;3;Entertainment;14;3
6536;Male;13;178989;3;Doctor;14;3
6537;Male;79;166335;3;Engineer;5;5
6538;Male;80;59099;3;Marketing;1;7
6539;Female;78;166492;3;Homemaker;9;7
6540;Male;31;158479;3;Doctor;1;5
6541;Female;24;78223;3;Lawyer;0;1
6542;Male;3;133602;3;Artist;1;1
6543;Male;11;88452;3;Healthcare;8;6
6544;Male;74;128266;3;Engineer;7;4
6545;Female;48;123234;3;Lawyer;10;7
6546;Male;84;53500;3;Marketing;3;4
6547;Female;47;124072;3;Lawyer;0;7
6548;Male;56;53231;3;Marketing;0;5
6549;Female;70;111760;3;Executive;12;5
6550;Male;86;98463;3;Homemaker;10;5
6551;Male;97;104582;3;Healthcare;8;2
6552;Female;28;79968;3;Lawyer;9;2
6553;Male;32;104824;3;Artist;0;7
6554;Female;34;154888;3;Healthcare;9;6
6555;Male;22;58283;3;Homemaker;2;4
6556;Female;34;135115;3;Entertainment;1;7
6557;Male;95;121725;3;Doctor;12;3
6558;Female;17;167060;3;Artist;1;5
6559;Female;41;161896;3;Entertainment;1;3
6560;Female;66;134677;3;Healthcare;15;5
6561;Female;47;104834;3;Artist;0;7
6562;Female;11;162287;3;Engineer;3;2
6563;Female;68;171761;3;Doctor;1;6
6564;Male;56;162921;3;Executive;0;4
6565;Female;96;186882;3;Entertainment;1;7
6566;Female;7;148607;3;Homemaker;1;7
6567;Female;69;123925;3;Artist;1;7
6568;Female;34;58979;3;Entertainment;9;5
6569;Male;83;135268;3;Lawyer;4;5
6570;Female;71;177359;3;Doctor;6;2
6571;Male;42;149936;3;Artist;15;3
6572;Female;49;83788;3;Doctor;15;1
6573;Female;15;58639;3;Entertainment;5;7
6574;Male;91;97879;3;Entertainment;15;7
6575;Female;96;145457;3;Executive;2;1
6576;Female;55;165501;3;Artist;10;4
6577;Male;58;123083;3;Entertainment;6;5
6578;Male;79;86235;3;Artist;0;2
6579;Female;91;82535;3;Healthcare;0;1
6580;Male;63;113605;3;Artist;3;3
6581;Female;61;143180;3;Artist;0;5
6582;Female;67;160945;3;Healthcare;0;5
6583;Female;36;166007;3;Doctor;1;4
6584;Male;49;106633;3;Artist;0;3
6585;Male;49;81084;3;Executive;6;5
6586;Male;53;148759;3;Doctor;7;7
6587;Male;15;157278;3;Artist;0;6
